"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene11846",2.61180016260824,9.09084549616336,40.9759192859062,1.5411647940551e-10,9.03335575832538e-09
"dp_gene10093",2.3404562987628,7.43521809737656,40.731836197774,1.74619008619136e-10,1.0193649737973e-08
"dp_gene13783",-2.34690039830281,7.05921614560402,40.6217262935432,1.8474109375669e-10,1.07410557696682e-08
"dp_gene18871",-2.64501112098486,5.0702993191502,40.5769434214156,1.89023999703061e-10,1.09459319346122e-08
"dp_gene14122",2.3578539076779,9.40446937858877,40.5090100740072,1.95711466968105e-10,1.12878545688524e-08
"dp_gene11351",-6.11664816837979,2.83891537909679,40.382970655469,2.08752711964746e-10,1.19920532024688e-08
"dp_gene15392",-2.50410128764435,5.71739664700117,39.8606142423949,2.72747961685542e-10,1.56061621410469e-08
"dp_gene845",-2.20924943555722,10.0428283697571,39.8338819671958,2.76506597416322e-10,1.57586902298259e-08
"dp_gene9060",2.34953980923672,7.18067733210325,39.7469020497559,2.8909881203734e-10,1.64114794124662e-08
"dp_gene1321",3.57763671647302,7.39702107742138,39.6027793075801,3.11240038672382e-10,1.75990985004591e-08
"dp_gene17947",-6.07597102024935,2.8384053837302,39.4858018633344,3.30453333870753e-10,1.86125258636031e-08
"dp_gene15584",-6.07328338284868,2.81824110383999,39.4395553128255,3.38372775073086e-10,1.89844242948592e-08
"dp_gene13818",-2.22404036043325,8.10828907769331,39.3476315572436,3.54682819391266e-10,1.98223704372196e-08
"dp_gene40",-4.44738819801908,3.2533041751728,39.2666499170472,3.69702302314819e-10,2.05819980582138e-08
"dp_gene21548",2.49097950132393,6.44577403117879,39.0369201070022,4.15866036224037e-10,2.30629706781323e-08
"dp_gene11500",-3.05545180706118,4.33781188571039,38.9475548278499,4.35345234197293e-10,2.40507392026466e-08
"dp_gene1126",3.26681012483672,5.49463028591602,38.8222378400699,4.64209228104086e-10,2.55474536642474e-08
"dp_gene6968",-4.93277857289689,2.97329964728424,38.6989886163576,4.94465200759527e-10,2.71091016340366e-08
"dp_gene14663",-6.02853601057113,2.79724899620984,38.4835427942952,5.52173467033718e-10,3.01582925043908e-08
"dp_gene8324",-3.17127421472745,3.7909889442885,38.3535821043764,5.90196540558023e-10,3.20677863768543e-08
"dp_gene9953",-3.22903548710418,4.66776004550877,38.3490041084657,5.91582715600475e-10,3.20677863768543e-08
"dp_gene3541",2.59327695614052,7.35653220614097,38.1205503542917,6.65059748874565e-10,3.59157172997092e-08
"dp_gene10882",3.24028267630337,5.6251967513937,38.0328531164212,6.95633750525257e-10,3.74266531672525e-08
"dp_gene7362",-2.50648962738684,5.11218429038806,37.985026639438,7.12896503903665e-10,3.82128427129626e-08
"dp_gene4328",-2.16212519049273,8.74786034380584,37.843610708685,7.66490051950368e-10,4.09334076261939e-08
"dp_gene3122",2.83593581766944,6.22885896625923,37.7877582526485,7.88751822225419e-10,4.19638810513439e-08
"dp_gene1543",-2.72146171558066,6.86751230746555,37.7807103418957,7.91606605587456e-10,4.19638810513439e-08
"dp_gene3641",-5.99695033711222,2.80002289288349,37.7561671744925,8.01628890918104e-10,4.23395127404694e-08
"dp_gene21634",-4.88041208189086,2.95472331147034,37.5640484617904,8.8459994920606e-10,4.65512652102269e-08
"dp_gene13510",-4.37004465326191,3.11156855140833,37.3238346832853,1.00054283515021e-09,5.24611896001123e-08
"dp_gene8825",3.47484268619002,5.26408573273209,36.9581764634372,1.20690508996713e-09,6.30520452617247e-08
"dp_gene4796",3.99661404022737,4.32432721118468,36.8408279633232,1.28177685408853e-09,6.65653694995189e-08
"dp_gene16111",3.12988112002816,6.75026107143256,36.8354981477469,1.28528572936274e-09,6.65653694995189e-08
"dp_gene15641",-2.93321290107079,3.95683438702161,36.8313783452937,1.28800458356098e-09,6.65653694995189e-08
"dp_gene13436",2.39546870524759,6.15723397438807,36.7385486803024,1.35081758384244e-09,6.95622812193721e-08
"dp_gene10181",-2.93628651185407,4.35152757324963,36.7140422176286,1.36790558545664e-09,7.01915681021325e-08
"dp_gene20336",-2.15140330340423,7.76783927391312,36.7057138565631,1.37376197208498e-09,7.02421059414658e-08
"dp_gene12602",-5.94443057896633,2.77958855800812,36.6928216081241,1.38287716981451e-09,7.0458324775814e-08
"dp_gene2482",-2.10068856033737,10.4623282507922,36.6014064764228,1.44927112088582e-09,7.35811277889176e-08
"dp_gene2655",2.38644298655196,6.79973737227286,36.568609187326,1.47386166111667e-09,7.45670571636537e-08
"dp_gene1139",3.59081810728081,4.10805055542382,36.550530284594,1.48759491536325e-09,7.49987100860931e-08
"dp_gene18267",2.18959725329267,8.07453996771806,36.4211220986195,1.58971080173468e-09,7.98677353665937e-08
"dp_gene197",-3.10296613544072,3.81072112111589,36.3865886977552,1.61812822325972e-09,8.10131626777147e-08
"dp_gene13279",6.07187127845525,6.29033688211229,36.3584769044273,1.64163648300637e-09,8.19057316556016e-08
"dp_gene10697",-4.800014513676,2.9582314123716,35.7673901740779,2.22338440036535e-09,1.10548205754717e-07
"dp_gene11954",-5.89831172638026,2.73598156103483,35.7467461907578,2.24706954024932e-09,1.11341909624931e-07
"dp_gene5731",-5.89062896034818,2.75532927215063,35.6260141714585,2.39073490359348e-09,1.17898686366794e-07
"dp_gene18124",-5.89039385781649,2.92049462306895,35.6219322661806,2.39574971256471e-09,1.17898686366794e-07
"dp_gene148",4.26392299875734,4.07546290907552,35.6065006381755,2.41480354816095e-09,1.18432150887526e-07
"dp_gene2816",2.1798689609945,8.26778074702854,35.5864095821371,2.43983807420077e-09,1.1925432268441e-07
"dp_gene11145",4.25857138346585,4.17323419818831,35.5795309742067,2.4484687723689e-09,1.19271862259416e-07
"dp_gene300",-3.35881921918675,3.77452008050361,35.5542935549225,2.48039724251578e-09,1.20420363097088e-07
"dp_gene11076",-4.28726124158763,3.42933154431016,35.4516175586384,2.6146515979561e-09,1.26512286546741e-07
"dp_gene10878",2.6796811987173,6.03998403638419,35.3659167017645,2.7322655711636e-09,1.3176099421608e-07
"dp_gene3693",-3.12024866611062,3.80059418934502,35.3136834717756,2.80653291473721e-09,1.34891326991986e-07
"dp_gene2890",-3.74430267492812,3.42183143867714,35.1957830222689,2.98168501805122e-09,1.42833608887975e-07
"dp_gene16718",-2.14346761095974,7.13306699726905,35.1106253547362,3.11496496679185e-09,1.48724105484012e-07
"dp_gene3170",2.43363968064202,6.91761966242756,35.0364150559119,3.23596704233237e-09,1.53991448130002e-07
"dp_gene5265",-2.75097782065647,4.23025948705099,34.9858323189218,3.3211303888764e-09,1.57524273280292e-07
"dp_gene7430",2.62159094893894,5.17374576496281,34.8355699570204,3.58758718488396e-09,1.69604654488006e-07
"dp_gene19173",2.05388384240785,10.0584809515572,34.6441305900882,3.95830242973818e-09,1.85959844355521e-07
"dp_gene2241",2.16937638733216,7.8670933307613,34.6436221347913,3.9593364461575e-09,1.85959844355521e-07
"dp_gene16585",-2.04812590641414,9.61350586031559,34.5440644233451,4.16710292776445e-09,1.95082652972193e-07
"dp_gene4576",-4.7467286198441,2.955340160117,34.4927688580166,4.27837806553024e-09,1.99643797174371e-07
"dp_gene4870",3.04026984751911,5.08098497135905,34.4385331720281,4.39926936548644e-09,2.04622790261126e-07
"dp_gene10983",-2.88032069525396,3.98655986454496,34.3700643854232,4.55678377142301e-09,2.11267733762535e-07
"dp_gene11950",2.92659208897838,4.3609105370469,34.3441091650322,4.6179600779507e-09,2.13417840910164e-07
"dp_gene16140",-2.09982070716024,7.89108461548278,34.2963867467617,4.73259609207158e-09,2.18016942656806e-07
"dp_gene15869",-3.92804107483515,7.27507757253361,34.2408487946459,4.86959926880929e-09,2.23613859417074e-07
"dp_gene6344",-2.25345536715361,5.55034967168467,34.1335953647342,5.14551954419208e-09,2.35534115262558e-07
"dp_gene612",-3.69575048581898,3.31616684443943,34.0880952645721,5.26725306130956e-09,2.40343423705767e-07
"dp_gene20641",3.65383723375443,3.76699956250985,34.0657613987247,5.32805748492086e-09,2.42350980678466e-07
"dp_gene2267",-2.87135219093717,4.12548955164626,33.9593256327453,5.62763037748971e-09,2.55172334632151e-07
"dp_gene21714",-3.29518645405253,3.49749499049974,33.9443957091633,5.67097987435158e-09,2.56331845793967e-07
"dp_gene98",2.72290252031395,6.09433638754289,33.8196397522547,6.04653596065156e-09,2.7218674844192e-07
"dp_gene5677",-2.70433618077462,4.39148264476225,33.8154727194014,6.05950109229879e-09,2.7218674844192e-07
"dp_gene4101",-5.79844655067747,2.71321165119774,33.7732944430165,6.19231024949291e-09,2.77288576047945e-07
"dp_gene3528",-5.79580728483598,2.69137758738453,33.7337728452301,6.31939859831215e-09,2.82103431545086e-07
"dp_gene107",2.74771863705734,6.16415545602513,33.6349291132223,6.6488020677606e-09,2.95892213009383e-07
"dp_gene3054",2.08659560807295,8.66334819160755,33.5247291761145,7.03636593083959e-09,3.11742909558468e-07
"dp_gene5291",2.32698058453294,7.63078863989658,33.5214570244982,7.04821336542483e-09,3.11742909558468e-07
"dp_gene6133",2.42619101690102,6.53114373063668,33.4891286963671,7.16634323463682e-09,3.15998480428833e-07
"dp_gene9348",2.55624845653566,5.8721736471899,33.4581497416322,7.28140249342868e-09,3.20093117538866e-07
"dp_gene6153",2.14744764868689,7.33280259980891,33.4502418121768,7.3110686677644e-09,3.20420362068374e-07
"dp_gene10111",2.19421297315953,6.75882422771548,33.3904275162595,7.53941466170448e-09,3.2898389695298e-07
"dp_gene17567",-2.05336254237379,7.91314179547078,33.3871591242429,7.55209583822987e-09,3.2898389695298e-07
"dp_gene6198",2.12716988061726,8.42125805344444,33.3638686920486,7.64308202829176e-09,3.3194457760825e-07
"dp_gene9592",-4.68982164195546,2.87804602629673,33.3462982763377,7.71244827889083e-09,3.33951326526507e-07
"dp_gene19653",-2.96630685163006,3.74963914422901,32.9829704853492,9.29696515929454e-09,3.99066604322358e-07
"dp_gene20910",-2.96630685163006,3.74963914422901,32.9829704853492,9.29696515929454e-09,3.99066604322358e-07
"dp_gene7721",3.21140616165393,4.76193910016878,32.9824855853045,9.29928421196424e-09,3.99066604322358e-07
"dp_gene18087",3.43838739070162,4.66903318123692,32.8942929268465,9.73085137477518e-09,4.16347614162858e-07
"dp_gene17623",2.63126696198734,6.31115191879272,32.8460927804611,9.97513636775372e-09,4.25536956469352e-07
"dp_gene12628",-5.74899361381036,2.67050604485788,32.8137906293564,1.01422762968685e-08,4.31390802137307e-07
"dp_gene1971",-2.58725646076755,5.040230028617,32.8071539781792,1.01769619193848e-08,4.31592982104734e-07
"dp_gene2256",-2.78823175320319,4.14128091332427,32.7454701480204,1.05050828493192e-08,4.44201729044966e-07
"dp_gene259",-5.73917574724414,2.97908509915511,32.670600566923,1.09176128949536e-08,4.60295498047764e-07
"dp_gene9031",2.01525166842799,9.16934060724871,32.6440242511818,1.10679176546418e-08,4.65272025254462e-07
"dp_gene17285",-5.73526998384715,2.66683905292276,32.6138584532917,1.12410360356206e-08,4.7117586801632e-07
"dp_gene2650",2.1783577758993,7.13359078775372,32.5964671803454,1.13420725976306e-08,4.73013046326008e-07
"dp_gene9534",2.14459763021414,7.58430595635848,32.5944214977218,1.13540168530945e-08,4.73013046326008e-07
"dp_gene13626",-2.28635494119347,5.55413870880602,32.5894185673933,1.13832808846054e-08,4.73013046326008e-07
"dp_gene7225",2.13247030540186,6.92380744870999,32.3725558451959,1.27271285585639e-08,5.27081844707225e-07
"dp_gene6148",-2.36530483877133,4.78316974402775,32.3679118136909,1.27575812332909e-08,5.27081844707225e-07
"dp_gene11",2.03338506991311,9.42218475707148,32.3443622587908,1.29131316653575e-08,5.31984129950827e-07
"dp_gene4638",-2.10920326351694,6.23001098441782,32.276035235417,1.33752835494654e-08,5.49453599714365e-07
"dp_gene19218",-2.10359318197703,6.57494152489403,32.1254420208599,1.4453212810082e-08,5.92047941785718e-07
"dp_gene9695",-2.39553081797068,5.15495696142368,32.0747745502449,1.48351117598033e-08,6.05970188284995e-07
"dp_gene11449",-2.69114613304783,4.42863878473997,31.8337048724902,1.67952807536435e-08,6.84099302787531e-07
"dp_gene13559",-5.68828788490194,2.73473756920578,31.7066280348601,1.79309205338825e-08,7.2829843148747e-07
"dp_gene12330",-3.60065380632907,3.36053467235015,31.6693346146427,1.82785719362559e-08,7.40333507721554e-07
"dp_gene4569",-5.67964867400568,2.87573712556647,31.5848335630645,1.90914829266747e-08,7.71092695573453e-07
"dp_gene10171",2.07502338302491,7.99451857867931,31.5608288822139,1.93289475006505e-08,7.78503055899105e-07
"dp_gene19501",-4.11197586616795,3.1711229805185,31.5275454709764,1.96631043420914e-08,7.89755714508678e-07
"dp_gene2807",2.92849452144925,4.10464304248621,31.5185261384927,1.97546484898792e-08,7.91228546043243e-07
"dp_gene3580",-2.90844548091334,4.16727741622826,31.4562708967156,2.03982759822686e-08,8.14744435978758e-07
"dp_gene7013",-3.79522283220805,3.06445084693245,31.3497523272188,2.15486184818655e-08,8.58313618480716e-07
"dp_gene7288",-3.5752393104367,4.01694272117424,31.2937254328078,2.21795317410876e-08,8.81010105164578e-07
"dp_gene12862",-4.08629697253157,3.08000199887974,31.0749684874385,2.48252262969287e-08,9.83392686745646e-07
"dp_gene7094",2.03746389313065,7.85757165509367,30.8733468588107,2.75428597936551e-08,1.08805615168414e-06
"dp_gene7814",-2.2144174930142,5.33056960843385,30.8301118817508,2.8163366760505e-08,1.10952892163858e-06
"dp_gene4591",3.22412855516415,5.054019547088,30.7922000384308,2.87189900075005e-08,1.12833546844183e-06
"dp_gene15058",-4.56648886661708,2.83575992520897,30.7695985974544,2.90554400984367e-08,1.13845214885695e-06
"dp_gene21175",-5.63026574920368,2.72731706317586,30.6574629600989,3.07840267279113e-08,1.20291295769581e-06
"dp_gene13848",-5.62901665163937,2.64557006294284,30.6403664430257,3.10564751563397e-08,1.21027923048449e-06
"dp_gene18614",-4.55743978301741,2.79934036863439,30.628405713878,3.12485150281046e-08,1.21448069593057e-06
"dp_gene20489",-2.31415220321512,5.08473369459596,30.5601533628514,3.23673517049913e-08,1.25458291460825e-06
"dp_gene19843",2.03301776006138,7.23936147467371,30.446640001208,3.43177208626814e-08,1.32661452310725e-06
"dp_gene3056",2.24388884947198,6.85509015121058,30.4363919353688,3.44994933456287e-08,1.33007538649899e-06
"dp_gene4324",2.13781898458491,6.94951920274141,30.4220833402679,3.47549031221146e-08,1.33634919498072e-06
"dp_gene19147",3.0952920097643,4.90235648720925,30.3417852931594,3.62237797165088e-08,1.38912414822431e-06
"dp_gene12170",-1.95188745005,7.48055666441564,30.2749396056127,3.74939049808423e-08,1.43401754885614e-06
"dp_gene20509",2.76566667297886,5.3543905348202,30.248672071879,3.80051365192745e-08,1.44972503563867e-06
"dp_gene5176",-1.93319531448059,8.44409709103512,30.234027771166,3.82931769534164e-08,1.45685836013539e-06
"dp_gene10574",-2.27672327692535,4.84687828913066,30.2074445258199,3.88216459216923e-08,1.473077138276e-06
"dp_gene11559",-2.69066076993983,4.13650173733376,30.1569608550441,3.98454475536358e-08,1.50795671463484e-06
"dp_gene6134",2.0125842664751,8.76152662530371,30.1187560970322,4.06381780599412e-08,1.53393164776516e-06
"dp_gene17906",4.52399157501214,3.0524141999606,30.0215242338003,4.27277086354912e-08,1.60859224755913e-06
"dp_gene5211",3.07602226449235,4.37224294600576,29.8221958855453,4.73539450873495e-08,1.77811597451691e-06
"dp_gene20018",2.9857792403479,5.3189398182449,29.7999433208848,4.79005987245231e-08,1.79397073508805e-06
"dp_gene4294",-2.13111700197371,5.64106018058343,29.7694931924344,4.86588925944408e-08,1.81764915108612e-06
"dp_gene43",4.50697845226408,2.99986805104473,29.7389179699124,4.9432403411959e-08,1.84177215709828e-06
"dp_gene10242",-4.01890394009155,2.91939637690566,29.6316819804536,5.22440104727655e-08,1.94151130671857e-06
"dp_gene10418",-3.72071327279329,2.9900883953743,29.6216190054893,5.25159361747653e-08,1.94659970103841e-06
"dp_gene1052",3.17372843245641,4.00843219269178,29.6064922173143,5.29273685724255e-08,1.9568198139636e-06
"dp_gene19753",-5.56900245631685,2.59861376630892,29.5824919085196,5.35867883098927e-08,1.97109158326618e-06
"dp_gene20381",-5.56900245631685,2.59861376630892,29.5824919085196,5.35867883098927e-08,1.97109158326618e-06
"dp_gene896",-5.56828693077827,2.6692103879404,29.5732313404231,5.38434220064301e-08,1.97549186236823e-06
"dp_gene16349",-1.98081791433638,7.0855758549696,29.5468426913056,5.4581492139328e-08,1.99748866791109e-06
"dp_gene13654",2.19277622748231,6.2784857372718,29.5385757026411,5.48147921652256e-08,1.99878092129803e-06
"dp_gene22098",-5.56545217612091,2.62209476281837,29.5357753730506,5.48940456920744e-08,1.99878092129803e-06
"dp_gene15989",2.65318242428749,4.8109814024501,29.5142553911188,5.55069370770895e-08,2.0160063620014e-06
"dp_gene17792",3.16112113808759,4.5955247056379,29.5014714044589,5.58742677219698e-08,2.024248910259e-06
"dp_gene9093",2.69122038290465,12.1101801356664,29.4706580730398,5.67696887939722e-08,2.05153419228142e-06
"dp_gene13641",2.31986773076837,5.85245568717729,29.4006665346927,5.88573959892093e-08,2.12166198192102e-06
"dp_gene5752",-1.90214560943162,9.0193328684853,29.3127101820155,6.15903817561536e-08,2.21464267965581e-06
"dp_gene15979",2.7762776476577,4.57313166083177,29.3025492281653,6.1914186918343e-08,2.22074791337211e-06
"dp_gene10027",2.3491330419656,6.16132721850373,29.2244119627497,6.44619017565944e-08,2.30639246011994e-06
"dp_gene1465",2.60452467340574,4.55109125716315,29.193182432121,6.55093044656938e-08,2.33806599279911e-06
"dp_gene627",2.1322261744946,6.23259089450862,29.1169232736857,6.81391732280117e-08,2.42592281178938e-06
"dp_gene5790",1.860824619554,11.2514392465428,29.0849816999187,6.92719026508616e-08,2.46017626680486e-06
"dp_gene2964",2.14826711181138,7.72466418851394,29.0682120959893,6.98741288637363e-08,2.47546698792682e-06
"dp_gene17839",-1.92209609226099,7.4315846294129,29.0623580683031,7.00855903340476e-08,2.47687286035939e-06
"dp_gene1021",-1.86404013277974,9.31935513207954,29.0265254925599,7.1393995975427e-08,2.5169438336667e-06
"dp_gene15646",-2.6009531902153,3.82896103802119,28.9267060891714,7.5169347370144e-08,2.64357760909782e-06
"dp_gene10691",-3.1885379508182,3.52941550417168,28.9015755897822,7.6150944309982e-08,2.67158264234947e-06
"dp_gene13961",3.04093666317376,3.9081270915019,28.859871448177,7.78083324635281e-08,2.7231027810476e-06
"dp_gene19755",2.56047269962998,4.55004549397478,28.8500522097131,7.8203792625573e-08,2.72581570722683e-06
"dp_gene8924",-4.4672379658238,3.87552317740363,28.8485631990924,7.82639366663365e-08,2.72581570722683e-06
"dp_gene6139",3.13694023244876,3.81004734657341,28.7588070999318,8.19762818859968e-08,2.84823134581732e-06
"dp_gene12057",-2.03456028995691,6.1748139943343,28.7331238125568,8.30706623772462e-08,2.87931702119595e-06
"dp_gene14422",2.86807176320636,6.73254895984238,28.701676189354,8.44306218254289e-08,2.91943677722029e-06
"dp_gene16630",-2.44918576756197,4.52217241547083,28.6698271441317,8.58306812280249e-08,2.96074782925094e-06
"dp_gene16964",-4.45397410401639,2.77710055493117,28.6467438660382,8.68599230069493e-08,2.98910078720096e-06
"dp_gene3105",2.26986931625375,5.31143595395308,28.6362989191993,8.73296996723564e-08,2.99811176089454e-06
"dp_gene12928",2.29064231726027,6.03652298141412,28.6248255131776,8.78486676219431e-08,3.00876469938432e-06
"dp_gene2343",2.23645592214566,5.81614296811989,28.6171665893517,8.81968168232137e-08,3.01353057292398e-06
"dp_gene20418",-1.9290919943339,7.28454418897347,28.5705397800756,9.03463475298798e-08,3.07967845161545e-06
"dp_gene20741",-5.51005264372666,2.57544271827252,28.5573378583721,9.09644472013482e-08,3.09343482121755e-06
"dp_gene831",-2.91427292873151,4.76371267185743,28.5486616120002,9.13729653200534e-08,3.10001596929376e-06
"dp_gene12208",5.65223350651101,3.12559776509155,28.4847923244378,9.44373517691963e-08,3.19646050507052e-06
"dp_gene12531",1.96375056992008,6.88925421161651,28.4686133550543,9.52298163964646e-08,3.21573471339724e-06
"dp_gene7441",2.09996518422747,6.22381696370785,28.463636852043,9.54749087451856e-08,3.21647829251596e-06
"dp_gene8955",2.11152987609965,6.27067103281203,28.4530545707391,9.5998188380191e-08,3.2265684807785e-06
"dp_gene3299",-3.66756661981794,3.02150424111651,28.4096993393101,9.81722242176206e-08,3.29196581626482e-06
"dp_gene9478",-3.96118143386267,3.1406214768734,28.3541612522138,1.01029401253673e-07,3.37991400621047e-06
"dp_gene17964",-3.44367578275899,3.20561099309838,28.1863453228852,1.10179120787304e-07,3.67748320053735e-06
"dp_gene21641",1.9071131944452,9.18876136559606,28.1580564482537,1.11801317607273e-07,3.72300969648792e-06
"dp_gene21482",2.24849436248006,6.41076406881576,28.1191213949532,1.14073222279592e-07,3.78991196324756e-06
"dp_gene2341",2.25413583591744,5.96075118021842,28.0275378077006,1.19601317029547e-07,3.96443997758398e-06
"dp_gene5570",2.67136953228951,5.42481241068269,28.008306401277,1.20795828891734e-07,3.9948510476833e-06
"dp_gene13371",-1.89869999831499,7.88849891169685,27.9714340444078,1.23119603714403e-07,4.0623834461281e-06
"dp_gene12941",1.84324354123385,8.22975095908996,27.7300540028216,1.39478887749259e-07,4.59102393496267e-06
"dp_gene5759",2.65942512956517,6.17349122790451,27.725909324748,1.39778036441405e-07,4.59102393496267e-06
"dp_gene6637",-1.82020009442178,9.71919251962403,27.7159245256863,1.40501348087691e-07,4.59752579893667e-06
"dp_gene16126",-1.95904469702187,6.0989910704356,27.7143782718269,1.4061369563292e-07,4.59752579893667e-06
"dp_gene2243",-2.44997583602122,4.60639366475234,27.6564154037142,1.44890736250888e-07,4.72104962449622e-06
"dp_gene9259",2.16890501868667,5.32430407270577,27.6543374392591,1.45046465334061e-07,4.72104962449622e-06
"dp_gene18622",1.88347108051784,8.52166969391195,27.5890567953204,1.50025151454185e-07,4.87210058292317e-06
"dp_gene20553",-2.27626332822,4.36633107443095,27.5256692515978,1.5502330253534e-07,5.02310336911701e-06
"dp_gene7256",2.65075237559164,4.88892789088731,27.4845190224236,1.58357019308359e-07,5.1196185233346e-06
"dp_gene14415",2.81282618867428,6.74025916623096,27.4762655863986,1.59034258922466e-07,5.13001113960412e-06
"dp_gene10471",-5.43932167519154,2.54960307089829,27.4026518951613,1.65204534077214e-07,5.29811594235037e-06
"dp_gene10240",-5.43884352436225,2.61804692030388,27.3966811624174,1.65715395658507e-07,5.29811594235037e-06
"dp_gene10241",-5.43884352436225,2.61804692030388,27.3966811624174,1.65715395658507e-07,5.29811594235037e-06
"dp_gene12760",-5.43884352436225,2.61804692030388,27.3966811624174,1.65715395658507e-07,5.29811594235037e-06
"dp_gene2274",-5.43744053397574,2.5725763121402,27.3794223942882,1.67200992140684e-07,5.3337856320277e-06
"dp_gene10165",-5.43643810158896,2.54887686793224,27.3668450717788,1.68292021174628e-07,5.35673874904405e-06
"dp_gene14507",2.74815189324334,7.0567580699576,27.3625586310792,1.68665479468134e-07,5.35680076751327e-06
"dp_gene15793",-5.43386710041929,2.54823277143255,27.3350793102126,1.71079438357225e-07,5.42152620147873e-06
"dp_gene17113",-3.90609318140926,3.02904271847236,27.3130965517487,1.73035450137329e-07,5.47148718318013e-06
"dp_gene12290",2.01809607400103,7.26120600888032,27.2724312987315,1.76713092219541e-07,5.57554940199904e-06
"dp_gene258",3.85053844713171,5.91933808181093,27.1782372457536,1.8553543579771e-07,5.84112543398947e-06
"dp_gene18515",-2.10936440408036,5.37373325313239,27.1695267443186,1.86373243306999e-07,5.85471850815604e-06
"dp_gene13890",-1.96279666031818,6.27334370935241,27.1624144082184,1.87060144724336e-07,5.86352223213086e-06
"dp_gene16195",-2.78692350423621,3.50372034085358,27.1537707363495,1.87898357350033e-07,5.87054288707163e-06
"dp_gene16107",2.17170844536049,6.44145299559205,27.151713614423,1.88098398906103e-07,5.87054288707163e-06
"dp_gene21615",2.73993201503575,5.24605026974923,27.1441222277569,1.88838460252732e-07,5.88091092523572e-06
"dp_gene7656",-3.59987434878449,2.99519624314998,27.1239656057655,1.90817660624858e-07,5.92974105290911e-06
"dp_gene7493",-2.36537202180234,4.30707258982286,27.0052669164371,2.02901835789769e-07,6.28934336389584e-06
"dp_gene10125",-2.84454791636637,4.56795176236406,27.0018393686767,2.03261946568795e-07,6.28934336389584e-06
"dp_gene14309",-3.22012058754916,3.6828765144371,26.9338027927383,2.10544173754998e-07,6.50072043120625e-06
"dp_gene17288",-1.84592228015584,7.13385693383775,26.8883514267446,2.15554146911526e-07,6.64118641948139e-06
"dp_gene2873",-2.67018388757327,7.37281338866263,26.8564508965071,2.19141647045668e-07,6.67861760397223e-06
"dp_gene19098",2.86705006739758,3.79565712863878,26.8548821885278,2.19319598000199e-07,6.67861760397223e-06
"dp_gene14338",-2.52364671299894,4.16267094833396,26.8541042581048,2.19407898514612e-07,6.67861760397223e-06
"dp_gene10587",4.35049156468796,6.43550757959609,26.8533966880361,2.19488243582597e-07,6.67861760397223e-06
"dp_gene558",2.30095905758769,5.49229146457985,26.853157270427,2.19515436293371e-07,6.67861760397223e-06
"dp_gene19086",3.05277663321135,3.62486380244006,26.8528693013834,2.19548147880077e-07,6.67861760397223e-06
"dp_gene18874",1.86374049615358,7.92621080881459,26.8221056613418,2.23071005711922e-07,6.77149648707413e-06
"dp_gene10344",4.34762695319868,3.94668290991732,26.8091848872553,2.24567454648646e-07,6.80260111045971e-06
"dp_gene20350",2.11107160947242,6.2520556733393,26.7826918719038,2.27667344836366e-07,6.88204495848126e-06
"dp_gene13184",2.50812558983302,4.49898395442069,26.7603002404095,2.30320761338607e-07,6.94768840531669e-06
"dp_gene20779",-1.85914418905612,6.90661615956141,26.7500786069462,2.31542311484298e-07,6.9699553012361e-06
"dp_gene8033",5.5330126084165,3.27774895729677,26.6265314914563,2.46830811843145e-07,7.41469474159648e-06
"dp_gene13990",-3.87222160352177,2.83278912317602,26.6117765941247,2.48723043653703e-07,7.4445203464772e-06
"dp_gene4543",2.09576779339602,5.92070769572332,26.6107418552511,2.48856287329358e-07,7.4445203464772e-06
"dp_gene12112",-3.57495026377373,3.10980546753305,26.5750485005057,2.53496597681618e-07,7.56763445542703e-06
"dp_gene2523",1.95472641968157,6.20654496285498,26.5610414417782,2.55341190492544e-07,7.60695170601651e-06
"dp_gene9077",2.18743699304762,6.30773145545914,26.5105548139526,2.62102136245729e-07,7.79226948974674e-06
"dp_gene8956",1.85517738338244,7.86041114472662,26.4882838807413,2.65141319776204e-07,7.86640471163187e-06
"dp_gene18521",-3.8622234521027,2.81544479713422,26.461614399581,2.68827260780508e-07,7.95938454454649e-06
"dp_gene11485",2.76275413001154,10.1707098195284,26.4216750117094,2.74443490153897e-07,8.10901779616608e-06
"dp_gene4400",1.99375348210393,5.43845770054871,26.4130119309454,2.75677120307453e-07,8.12881062927027e-06
"dp_gene368",-3.85797324812499,2.98368529413386,26.3906494248434,2.78887314263993e-07,8.20668609055616e-06
"dp_gene7344",-5.37394210072682,2.52547176087785,26.3379562956601,2.86600501110516e-07,8.41648192568743e-06
"dp_gene19490",-5.37178456349884,2.52493905993902,26.3122345186862,2.90442944299507e-07,8.51198539401339e-06
"dp_gene12759",-5.36955333843445,2.59414947201537,26.2855513318438,2.94483587201925e-07,8.61289826341695e-06
"dp_gene16840",-5.36732308903503,2.52383100540724,26.2589054013167,2.98574818836949e-07,8.71487917572867e-06
"dp_gene19506",-5.36495594290186,2.52324928027064,26.2308780870276,3.02939647144065e-07,8.8244177215561e-06
"dp_gene14181",5.50069371652366,3.22774612116686,26.0695913541256,3.29330096588459e-07,9.57381181997781e-06
"dp_gene12134",-3.33802408738405,3.12156396188813,25.9731086141268,3.46206347061271e-07,1.00441636182625e-05
